Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
6/30/2023,335,241,6,Referral,Organic Search,,Tablet,USA,0,3,378
6/30/2023,336,113,6,Referral,Social Media,Winter Campaign,Tablet,Australia,0,3,150
6/6/2023,337,295,8,Organic,Referral,Spring Promo,Mobile,India,0,2,216
6/2/2023,338,181,3,Organic,Organic Search,Spring Promo,Desktop,Germany,0,3,285
6/1/2023,339,75,6,Organic,Direct,Winter Campaign,Desktop,France,1,3,186
6/14/2023,340,442,1,Referral,Referral,,Tablet,India,1,3,360
6/14/2023,341,398,3,Organic,Referral,Summer Sale,Mobile,USA,1,2,210
6/16/2023,342,468,4,Direct,Referral,Spring Promo,Tablet,Canada,1,3,228
6/1/2023,343,220,5,Organic,Referral,Spring Promo,Mobile,India,0,1,61
6/7/2023,344,301,1,Referral,Direct,Winter Campaign,Tablet,India,1,2,154
6/25/2023,345,390,2,Social,Social Media,Summer Sale,Mobile,UK,0,3,171
6/4/2023,346,88,10,Direct,Organic Search,Spring Promo,Tablet,India,1,0,0
6/4/2023,347,275,6,Organic,Social Media,Summer Sale,Desktop,UK,0,3,324
6/30/2023,348,185,10,Direct,Organic Search,,Desktop,Canada,0,0,0
6/17/2023,349,340,9,Organic,Referral,Winter Campaign,Tablet,Australia,0,0,0
6/9/2023,350,157,2,Referral,Direct,Winter Campaign,Tablet,Germany,0,2,272
6/18/2023,351,509,3,Direct,Social Media,Winter Campaign,Tablet,Australia,1,3,375
6/2/2023,352,330,5,Social,Social Media,,Mobile,Canada,0,0,0
6/1/2023,353,563,7,Social,Organic Search,Winter Campaign,Desktop,USA,1,0,0
6/7/2023,354,184,2,Direct,Organic Search,Winter Campaign,Desktop,Australia,1,2,204
6/16/2023,355,193,5,Referral,Social Media,Spring Promo,Mobile,Germany,0,2,236
6/13/2023,356,159,8,Referral,Social Media,Summer Sale,Tablet,Germany,0,2,230
6/20/2023,357,272,5,Referral,Referral,Spring Promo,Mobile,Germany,1,3,279
6/14/2023,358,173,6,Social,Direct,Winter Campaign,Mobile,USA,1,0,0
6/9/2023,359,479,4,Referral,Direct,,Tablet,France,0,1,135
6/7/2023,360,214,2,Organic,Direct,,Mobile,UK,0,0,0
6/4/2023,361,476,2,Social,Direct,Summer Sale,Tablet,UK,1,2,102
6/10/2023,362,484,8,Organic,Referral,Winter Campaign,Desktop,UK,1,2,272
6/18/2023,363,373,2,Direct,Social Media,,Mobile,India,0,1,66
6/9/2023,364,295,3,Referral,Social Media,Spring Promo,Tablet,France,0,2,104
6/8/2023,365,218,10,Referral,Direct,Spring Promo,Mobile,USA,0,2,156
6/28/2023,366,168,2,Referral,Direct,Winter Campaign,Tablet,France,1,1,110
6/27/2023,367,462,5,Social,Direct,Winter Campaign,Mobile,India,0,1,145
6/7/2023,368,364,10,Referral,Referral,Winter Campaign,Desktop,Germany,1,3,183
6/23/2023,369,397,6,Organic,Direct,Summer Sale,Mobile,UK,1,1,53
6/2/2023,370,342,5,Social,Organic Search,,Desktop,India,0,3,159
6/24/2023,371,248,4,Social,Organic Search,Winter Campaign,Mobile,Canada,0,2,286
6/8/2023,372,266,3,Direct,Direct,Summer Sale,Tablet,India,0,3,396
6/12/2023,373,531,5,Direct,Direct,Spring Promo,Tablet,Canada,1,0,0
6/25/2023,374,123,10,Direct,Organic Search,Winter Campaign,Mobile,Australia,0,2,290
6/7/2023,375,117,8,Referral,Referral,Winter Campaign,Desktop,Canada,0,0,0
6/7/2023,376,325,3,Direct,Direct,Summer Sale,Tablet,UK,0,2,164
6/23/2023,377,589,10,Referral,Direct,Summer Sale,Tablet,Australia,0,0,0
6/18/2023,378,598,1,Social,Organic Search,,Tablet,Australia,0,1,95
6/12/2023,379,441,9,Social,Social Media,Spring Promo,Mobile,Australia,1,1,57
6/9/2023,380,212,3,Social,Referral,Spring Promo,Tablet,Germany,0,1,93
6/25/2023,381,220,7,Social,Direct,Spring Promo,Mobile,UK,0,1,134
6/8/2023,382,299,9,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0
6/16/2023,383,354,8,Referral,Referral,,Tablet,USA,1,3,285
6/18/2023,384,495,9,Direct,Organic Search,Winter Campaign,Mobile,Germany,0,2,160
6/30/2023,385,490,1,Social,Organic Search,,Tablet,India,1,3,396
6/17/2023,386,65,9,Social,Social Media,Summer Sale,Desktop,USA,1,2,144
6/16/2023,387,402,9,Social,Direct,Winter Campaign,Desktop,Australia,0,3,315
6/8/2023,388,331,10,Organic,Referral,Summer Sale,Desktop,UK,0,3,156
6/4/2023,389,186,4,Social,Referral,Spring Promo,Tablet,India,1,2,278
6/22/2023,390,405,3,Referral,Referral,,Tablet,UK,1,0,0
6/11/2023,391,488,8,Direct,Social Media,,Desktop,UK,1,1,82
6/24/2023,392,591,8,Referral,Direct,,Desktop,UK,0,1,77
6/17/2023,393,517,1,Referral,Referral,Spring Promo,Mobile,France,0,1,51
6/7/2023,394,240,1,Referral,Social Media,Winter Campaign,Mobile,India,1,1,95
6/4/2023,395,470,2,Direct,Referral,,Desktop,India,0,3,396
6/19/2023,396,410,1,Direct,Social Media,,Mobile,Canada,0,0,0
6/11/2023,397,352,7,Direct,Direct,,Mobile,Germany,1,0,0
6/18/2023,398,240,5,Social,Referral,,Mobile,France,1,2,216
6/29/2023,399,168,5,Direct,Direct,Summer Sale,Mobile,USA,0,3,420
6/10/2023,400,101,2,Social,Direct,Winter Campaign,Tablet,USA,0,1,110
6/13/2023,401,168,10,Direct,Social Media,Winter Campaign,Desktop,India,1,2,240
6/30/2023,402,380,5,Referral,Referral,Summer Sale,Tablet,Germany,1,3,264
6/5/2023,403,533,8,Direct,Referral,Spring Promo,Tablet,France,0,1,100
6/1/2023,404,172,2,Direct,Social Media,Winter Campaign,Desktop,Canada,0,2,280
6/28/2023,405,278,7,Referral,Organic Search,,Tablet,UK,1,2,180
6/3/2023,406,125,6,Direct,Social Media,Winter Campaign,Desktop,France,1,0,0
6/19/2023,407,409,4,Direct,Social Media,Spring Promo,Desktop,India,1,3,321
6/25/2023,408,93,10,Direct,Organic Search,Winter Campaign,Tablet,UK,1,0,0
6/29/2023,409,291,8,Organic,Direct,,Tablet,India,1,1,91
6/6/2023,410,564,5,Referral,Social Media,,Desktop,India,0,1,137
6/1/2023,411,518,8,Organic,Organic Search,Spring Promo,Mobile,Australia,0,2,278
6/18/2023,412,477,2,Social,Direct,Winter Campaign,Mobile,France,1,3,195
6/14/2023,413,112,6,Organic,Referral,,Tablet,Germany,1,2,100
6/1/2023,414,180,1,Direct,Direct,Spring Promo,Mobile,Germany,1,0,0
6/14/2023,415,451,7,Direct,Organic Search,,Desktop,India,1,1,52
6/2/2023,416,364,9,Direct,Social Media,Spring Promo,Mobile,USA,0,2,122
6/2/2023,417,364,1,Organic,Referral,Spring Promo,Tablet,France,1,3,333
6/29/2023,418,497,4,Referral,Organic Search,,Desktop,Germany,1,1,71
6/17/2023,419,364,7,Organic,Social Media,Winter Campaign,Mobile,Germany,1,0,0
6/1/2023,420,62,3,Social,Organic Search,,Desktop,India,0,3,153
6/7/2023,421,472,8,Direct,Social Media,Summer Sale,Desktop,USA,0,0,0
6/20/2023,422,88,2,Organic,Organic Search,,Tablet,Canada,1,3,270
6/30/2023,423,102,7,Organic,Organic Search,Winter Campaign,Mobile,France,0,2,244
6/9/2023,424,359,1,Referral,Direct,Winter Campaign,Mobile,Canada,1,2,150
6/1/2023,425,505,2,Social,Referral,,Desktop,India,1,1,111
6/10/2023,426,532,6,Direct,Referral,Winter Campaign,Mobile,UK,0,3,315
6/23/2023,427,145,2,Organic,Organic Search,,Desktop,UK,0,3,216
6/22/2023,428,331,6,Organic,Organic Search,Summer Sale,Desktop,France,1,0,0
6/20/2023,429,598,7,Organic,Referral,Winter Campaign,Tablet,India,1,3,330
6/7/2023,430,62,2,Social,Referral,Winter Campaign,Desktop,Canada,0,3,405
6/17/2023,431,392,10,Direct,Direct,Spring Promo,Desktop,India,0,2,142
6/28/2023,432,241,2,Referral,Social Media,,Tablet,France,0,1,75
6/2/2023,433,388,6,Referral,Direct,Spring Promo,Tablet,Canada,0,1,66
6/26/2023,434,201,2,Social,Referral,,Desktop,Canada,1,1,128
6/12/2023,435,336,7,Direct,Social Media,Summer Sale,Mobile,Australia,1,3,318
6/24/2023,436,274,9,Social,Organic Search,Winter Campaign,Mobile,Canada,1,1,66
6/14/2023,437,99,9,Direct,Referral,Summer Sale,Tablet,India,1,0,0
6/21/2023,438,257,10,Organic,Direct,Spring Promo,Tablet,Australia,0,3,402
6/11/2023,439,503,10,Direct,Social Media,Spring Promo,Mobile,France,0,1,52
6/5/2023,440,338,7,Referral,Organic Search,Spring Promo,Mobile,France,1,3,195
6/21/2023,441,468,1,Referral,Organic Search,,Mobile,Australia,0,0,0
6/15/2023,442,498,5,Referral,Referral,Spring Promo,Tablet,Germany,0,3,252
6/5/2023,443,104,1,Social,Social Media,Summer Sale,Desktop,Germany,1,3,450
6/14/2023,444,102,8,Referral,Organic Search,Winter Campaign,Tablet,India,0,1,101
6/13/2023,445,440,2,Referral,Referral,Spring Promo,Tablet,Canada,1,2,160
6/5/2023,446,522,6,Referral,Organic Search,Spring Promo,Mobile,Canada,0,1,86
6/19/2023,447,422,2,Organic,Referral,Spring Promo,Tablet,Germany,1,2,162
6/20/2023,448,366,7,Social,Referral,Summer Sale,Tablet,Canada,0,3,237
6/30/2023,449,87,2,Organic,Referral,Spring Promo,Tablet,UK,0,3,234
6/10/2023,450,389,3,Social,Organic Search,Spring Promo,Tablet,France,1,0,0
6/24/2023,451,254,4,Social,Referral,Spring Promo,Desktop,Canada,1,2,146
6/5/2023,452,301,1,Direct,Direct,Winter Campaign,Desktop,Canada,1,3,180
6/6/2023,453,406,6,Organic,Direct,Spring Promo,Tablet,Germany,1,3,153
6/8/2023,454,195,6,Direct,Organic Search,Spring Promo,Tablet,India,1,3,174
6/25/2023,455,268,6,Referral,Direct,Winter Campaign,Mobile,UK,0,3,195
6/13/2023,456,252,5,Referral,Organic Search,Summer Sale,Desktop,India,0,0,0
6/21/2023,457,163,2,Organic,Social Media,,Desktop,UK,1,0,0
6/30/2023,458,260,5,Direct,Social Media,Winter Campaign,Tablet,Australia,1,0,0
6/5/2023,459,506,7,Direct,Direct,Winter Campaign,Tablet,UK,0,2,248
6/13/2023,460,150,5,Referral,Organic Search,Summer Sale,Mobile,Australia,1,1,111
6/25/2023,461,523,6,Direct,Organic Search,Summer Sale,Desktop,USA,1,3,192
6/2/2023,462,338,3,Social,Direct,Winter Campaign,Desktop,Germany,0,0,0
6/4/2023,463,457,10,Referral,Social Media,Spring Promo,Mobile,France,0,3,222
6/27/2023,464,452,5,Referral,Referral,Spring Promo,Desktop,India,1,3,213
6/8/2023,465,452,5,Direct,Direct,Spring Promo,Mobile,Australia,1,2,208
6/23/2023,466,486,4,Social,Social Media,Spring Promo,Desktop,Canada,0,2,128
6/3/2023,467,529,2,Referral,Referral,Winter Campaign,Mobile,USA,0,1,106
6/12/2023,468,243,1,Social,Referral,Summer Sale,Mobile,France,1,1,64
6/20/2023,469,494,3,Referral,Direct,,Tablet,USA,0,3,261
6/2/2023,470,148,6,Direct,Organic Search,,Tablet,India,0,2,156
6/9/2023,471,274,3,Social,Direct,Spring Promo,Mobile,India,1,2,230
6/5/2023,472,369,5,Social,Referral,Summer Sale,Tablet,Canada,0,2,174
6/1/2023,473,524,3,Referral,Referral,,Desktop,Germany,1,3,318
6/8/2023,474,465,10,Referral,Direct,Summer Sale,Mobile,UK,1,0,0
6/4/2023,475,445,8,Social,Direct,Spring Promo,Tablet,Australia,1,3,255
6/17/2023,476,508,5,Direct,Direct,Spring Promo,Desktop,India,1,1,104
6/27/2023,477,381,10,Organic,Organic Search,Winter Campaign,Tablet,Australia,0,0,0
6/15/2023,478,86,3,Social,Social Media,Summer Sale,Desktop,Germany,0,0,0
6/28/2023,479,571,2,Organic,Organic Search,,Tablet,Germany,0,0,0
6/5/2023,480,360,6,Referral,Referral,Spring Promo,Tablet,Germany,1,2,112
6/10/2023,481,140,8,Organic,Referral,Summer Sale,Mobile,USA,0,2,162
6/28/2023,482,509,2,Direct,Referral,Spring Promo,Tablet,Australia,1,2,270
6/23/2023,483,97,10,Organic,Referral,Spring Promo,Desktop,USA,1,3,432
6/19/2023,484,79,7,Organic,Social Media,Winter Campaign,Mobile,Canada,1,2,218
6/28/2023,485,513,4,Organic,Referral,Summer Sale,Mobile,India,0,0,0
6/15/2023,486,594,6,Direct,Referral,,Desktop,UK,0,1,84
6/5/2023,487,257,7,Social,Referral,Summer Sale,Tablet,Canada,1,2,200
6/24/2023,488,295,6,Direct,Direct,Summer Sale,Mobile,USA,0,1,58
6/12/2023,489,561,10,Social,Organic Search,Winter Campaign,Tablet,Canada,0,1,77
6/25/2023,490,380,7,Direct,Referral,Winter Campaign,Mobile,France,1,3,282
6/22/2023,491,229,10,Organic,Organic Search,Spring Promo,Tablet,Germany,0,2,196
6/12/2023,492,448,8,Organic,Social Media,Spring Promo,Tablet,Australia,0,1,107
6/25/2023,493,142,4,Direct,Direct,,Mobile,Canada,1,0,0
6/5/2023,494,90,6,Organic,Direct,Winter Campaign,Mobile,Germany,1,0,0
6/14/2023,495,232,7,Organic,Organic Search,Summer Sale,Mobile,India,0,3,261
6/27/2023,496,334,5,Social,Social Media,Winter Campaign,Mobile,USA,1,3,300
6/5/2023,497,410,2,Referral,Referral,Summer Sale,Tablet,Australia,0,3,432
6/9/2023,498,541,3,Social,Direct,Spring Promo,Desktop,Canada,0,0,0
6/26/2023,499,433,10,Referral,Direct,Summer Sale,Desktop,Australia,0,0,0
6/30/2023,500,253,5,Organic,Social Media,Summer Sale,Desktop,Australia,1,0,0
6/3/2023,501,552,10,Organic,Direct,,Tablet,UK,0,0,0
6/3/2023,502,183,6,Direct,Referral,Winter Campaign,Desktop,USA,1,2,138
6/21/2023,503,559,9,Organic,Direct,,Tablet,France,1,2,120
6/9/2023,504,403,6,Referral,Social Media,Summer Sale,Mobile,UK,0,1,119
6/25/2023,505,179,6,Referral,Organic Search,Winter Campaign,Tablet,Australia,0,3,156
6/6/2023,506,257,6,Organic,Direct,Winter Campaign,Mobile,India,0,0,0
6/29/2023,507,311,9,Organic,Direct,,Tablet,Australia,1,2,276
6/20/2023,508,324,1,Social,Referral,Spring Promo,Tablet,India,1,1,142
6/26/2023,509,265,4,Direct,Organic Search,Summer Sale,Mobile,India,1,3,333
6/2/2023,510,237,3,Direct,Referral,Spring Promo,Tablet,Australia,0,3,411
6/22/2023,511,380,10,Referral,Organic Search,,Tablet,UK,0,1,88
6/21/2023,512,185,4,Direct,Social Media,,Mobile,USA,1,0,0
6/6/2023,513,323,7,Social,Social Media,Summer Sale,Tablet,Canada,0,1,80
6/24/2023,514,475,1,Social,Social Media,Spring Promo,Mobile,USA,1,1,132
6/8/2023,515,422,10,Referral,Referral,Winter Campaign,Tablet,France,1,2,276
6/9/2023,516,91,5,Direct,Social Media,Summer Sale,Desktop,UK,0,2,280
6/6/2023,517,67,8,Organic,Social Media,Winter Campaign,Tablet,Germany,0,0,0
6/24/2023,518,143,1,Referral,Social Media,,Mobile,Germany,0,2,104
6/10/2023,519,138,10,Direct,Direct,Summer Sale,Mobile,India,0,2,140
6/5/2023,520,573,5,Organic,Direct,,Mobile,Canada,1,2,100
6/21/2023,521,456,8,Organic,Organic Search,,Tablet,India,0,3,255
6/9/2023,522,362,4,Organic,Organic Search,Winter Campaign,Desktop,UK,1,3,273
6/5/2023,523,499,4,Direct,Organic Search,,Desktop,Australia,1,2,190
6/5/2023,524,64,4,Organic,Referral,Summer Sale,Desktop,France,0,2,102
6/7/2023,525,191,9,Organic,Referral,,Tablet,Australia,1,0,0
6/16/2023,526,279,4,Organic,Referral,Spring Promo,Tablet,Germany,0,3,231
6/13/2023,527,585,10,Referral,Social Media,Winter Campaign,Desktop,UK,1,0,0
6/6/2023,528,153,8,Organic,Referral,Summer Sale,Tablet,Germany,1,0,0
6/28/2023,529,415,9,Organic,Direct,Spring Promo,Tablet,India,1,3,201
6/6/2023,530,510,9,Social,Referral,,Desktop,UK,0,0,0
6/11/2023,531,185,9,Social,Social Media,,Mobile,USA,0,0,0
6/29/2023,532,262,5,Direct,Direct,Summer Sale,Mobile,USA,0,1,95
6/7/2023,533,421,10,Social,Referral,Summer Sale,Desktop,UK,0,1,71
6/2/2023,534,454,4,Organic,Referral,Summer Sale,Mobile,Australia,0,3,375
6/13/2023,535,498,10,Social,Direct,Winter Campaign,Desktop,France,1,0,0
6/17/2023,536,371,8,Direct,Direct,Winter Campaign,Mobile,UK,1,2,218
6/10/2023,537,156,5,Direct,Referral,Spring Promo,Tablet,USA,1,3,165
6/3/2023,538,473,3,Direct,Referral,Winter Campaign,Desktop,India,1,2,276
6/28/2023,539,465,4,Organic,Social Media,Winter Campaign,Desktop,Canada,0,3,390
6/19/2023,540,412,6,Organic,Organic Search,,Mobile,France,0,0,0
6/17/2023,541,552,5,Social,Social Media,Winter Campaign,Desktop,Germany,1,3,177
6/8/2023,542,339,10,Organic,Organic Search,Winter Campaign,Tablet,USA,1,3,150
6/7/2023,543,71,4,Organic,Direct,,Mobile,Germany,1,3,426
6/21/2023,544,243,3,Direct,Referral,Winter Campaign,Mobile,India,1,1,76
6/12/2023,545,93,9,Direct,Direct,Summer Sale,Tablet,France,0,0,0
6/13/2023,546,253,5,Referral,Direct,Summer Sale,Tablet,India,0,2,114
6/7/2023,547,469,3,Social,Social Media,Winter Campaign,Mobile,USA,0,3,180
6/23/2023,548,334,2,Direct,Direct,Spring Promo,Tablet,Canada,1,0,0
6/8/2023,549,83,1,Social,Referral,Summer Sale,Mobile,Australia,0,3,375
6/10/2023,550,131,1,Organic,Referral,Summer Sale,Desktop,Australia,0,3,186
6/13/2023,551,172,4,Direct,Social Media,,Tablet,Australia,1,3,354
6/1/2023,552,211,9,Social,Organic Search,Spring Promo,Mobile,Australia,1,0,0
6/30/2023,553,459,3,Social,Organic Search,Spring Promo,Tablet,India,0,1,64
6/19/2023,554,449,7,Social,Direct,,Mobile,Canada,1,3,312
6/29/2023,555,474,8,Referral,Direct,Winter Campaign,Tablet,Australia,0,3,222
6/12/2023,556,502,3,Organic,Direct,Summer Sale,Desktop,India,1,0,0
6/16/2023,557,359,5,Direct,Referral,,Desktop,France,1,1,117
6/17/2023,558,391,3,Social,Social Media,Summer Sale,Tablet,Germany,0,1,128
6/6/2023,559,338,2,Referral,Direct,,Mobile,UK,1,0,0
6/5/2023,560,159,8,Social,Organic Search,Spring Promo,Desktop,Canada,0,3,231
6/17/2023,561,340,9,Organic,Social Media,,Tablet,France,1,0,0
6/1/2023,562,459,3,Referral,Referral,,Desktop,Germany,1,3,423
6/24/2023,563,309,4,Direct,Direct,Summer Sale,Tablet,UK,1,0,0
6/29/2023,564,559,4,Organic,Social Media,Winter Campaign,Mobile,Germany,0,1,110
6/9/2023,565,308,2,Social,Referral,Winter Campaign,Desktop,India,0,2,154
6/10/2023,566,195,6,Organic,Direct,Summer Sale,Desktop,Canada,1,1,94
6/8/2023,567,159,5,Organic,Direct,Spring Promo,Tablet,Canada,1,3,225
6/11/2023,568,393,6,Referral,Organic Search,Winter Campaign,Mobile,France,0,1,139
6/26/2023,569,513,9,Organic,Direct,Spring Promo,Mobile,Germany,1,2,298
6/4/2023,570,529,7,Organic,Social Media,Summer Sale,Tablet,UK,1,0,0
6/10/2023,571,106,8,Social,Organic Search,Winter Campaign,Desktop,India,0,1,142
6/15/2023,572,120,7,Direct,Referral,,Mobile,India,0,0,0
6/5/2023,573,365,8,Organic,Organic Search,Summer Sale,Mobile,Canada,0,1,82
6/10/2023,574,281,7,Organic,Organic Search,Summer Sale,Mobile,Canada,1,3,243
6/12/2023,575,346,6,Referral,Referral,Spring Promo,Tablet,Australia,1,3,267
6/22/2023,576,222,4,Social,Organic Search,,Desktop,UK,1,0,0
6/19/2023,577,320,7,Direct,Referral,Winter Campaign,Desktop,USA,0,3,237
6/14/2023,578,318,5,Social,Social Media,,Tablet,USA,0,1,108
6/6/2023,579,467,1,Social,Referral,,Tablet,Germany,0,0,0
6/22/2023,580,170,10,Organic,Direct,Spring Promo,Desktop,Canada,0,2,242
6/24/2023,581,599,1,Direct,Referral,Spring Promo,Tablet,France,0,2,206
6/16/2023,582,230,10,Social,Referral,Spring Promo,Tablet,France,0,3,444
6/8/2023,583,336,1,Organic,Referral,,Desktop,Canada,0,3,243
6/24/2023,584,87,7,Direct,Organic Search,Spring Promo,Tablet,India,1,2,186
6/23/2023,585,326,4,Direct,Direct,Spring Promo,Desktop,Germany,0,1,109
6/1/2023,586,317,2,Organic,Organic Search,Winter Campaign,Tablet,USA,1,0,0
6/21/2023,587,423,9,Organic,Organic Search,Winter Campaign,Mobile,India,1,3,288
6/13/2023,588,574,6,Social,Direct,Summer Sale,Tablet,France,1,3,285
6/3/2023,589,465,9,Social,Referral,,Tablet,Canada,0,1,108
6/13/2023,590,367,7,Organic,Referral,Summer Sale,Desktop,Australia,0,3,441
6/1/2023,591,243,1,Referral,Referral,Summer Sale,Tablet,India,1,2,270
6/10/2023,592,243,4,Referral,Direct,Summer Sale,Mobile,Canada,0,0,0
6/4/2023,593,358,5,Organic,Direct,,Desktop,India,0,3,258
6/25/2023,594,431,2,Organic,Referral,,Tablet,Germany,0,0,0
6/26/2023,595,226,5,Direct,Referral,Winter Campaign,Desktop,Australia,0,0,0
6/23/2023,596,527,4,Social,Social Media,Spring Promo,Desktop,Canada,1,1,136
6/8/2023,597,239,4,Organic,Direct,Spring Promo,Desktop,Australia,0,1,122
6/6/2023,598,417,4,Referral,Referral,Winter Campaign,Mobile,Germany,0,3,273
6/19/2023,599,397,5,Social,Referral,Summer Sale,Tablet,Germany,1,0,0
6/13/2023,600,334,3,Social,Referral,Spring Promo,Desktop,Australia,1,1,105
6/6/2023,601,171,3,Direct,Social Media,Spring Promo,Desktop,Australia,0,1,117
6/5/2023,602,256,10,Direct,Organic Search,Spring Promo,Tablet,Germany,1,0,0
6/22/2023,603,390,2,Social,Direct,,Desktop,Germany,1,3,396
6/4/2023,604,262,9,Organic,Direct,,Desktop,UK,1,2,280
6/28/2023,605,577,5,Social,Organic Search,Spring Promo,Mobile,Germany,1,3,231
6/3/2023,606,388,2,Organic,Direct,Spring Promo,Tablet,Australia,0,0,0
6/26/2023,607,180,1,Direct,Social Media,Summer Sale,Mobile,Canada,1,0,0
6/4/2023,608,203,6,Social,Referral,,Desktop,Australia,1,3,174
6/1/2023,609,264,8,Organic,Organic Search,Spring Promo,Tablet,Germany,1,1,54
6/10/2023,610,112,7,Organic,Direct,Spring Promo,Desktop,USA,0,0,0
6/7/2023,611,448,5,Organic,Referral,,Tablet,Canada,0,0,0
6/18/2023,612,515,1,Organic,Direct,Winter Campaign,Tablet,Canada,1,3,264
6/22/2023,613,565,7,Referral,Organic Search,,Desktop,Germany,0,2,292
6/20/2023,614,147,8,Social,Organic Search,Summer Sale,Tablet,UK,0,2,132
6/28/2023,615,496,1,Organic,Direct,Spring Promo,Tablet,India,0,2,282
6/1/2023,616,145,1,Social,Social Media,Summer Sale,Tablet,UK,0,1,135
6/18/2023,617,177,10,Social,Organic Search,Summer Sale,Desktop,Canada,1,0,0
6/7/2023,618,364,9,Direct,Referral,,Desktop,India,0,0,0
6/15/2023,619,323,9,Organic,Direct,,Mobile,USA,0,2,172
6/28/2023,620,541,6,Referral,Social Media,Spring Promo,Desktop,USA,0,1,117
6/21/2023,621,447,10,Organic,Direct,,Desktop,Australia,0,1,68
6/16/2023,622,77,9,Organic,Social Media,Spring Promo,Tablet,Australia,0,0,0
6/20/2023,623,536,6,Organic,Organic Search,Spring Promo,Tablet,France,1,1,111
6/11/2023,624,576,4,Direct,Social Media,Spring Promo,Mobile,France,1,1,102
6/4/2023,625,64,7,Referral,Organic Search,Winter Campaign,Mobile,Australia,0,2,202
6/22/2023,626,118,4,Organic,Referral,Spring Promo,Tablet,UK,0,1,73
6/19/2023,627,442,2,Direct,Organic Search,Spring Promo,Tablet,UK,0,3,327
6/14/2023,628,175,3,Organic,Organic Search,,Mobile,Australia,0,1,90
6/16/2023,629,359,6,Referral,Referral,Summer Sale,Mobile,Germany,1,0,0
6/8/2023,630,454,1,Referral,Organic Search,,Desktop,France,1,1,150
6/13/2023,631,440,2,Organic,Social Media,,Tablet,USA,0,0,0
6/12/2023,632,263,3,Organic,Organic Search,Summer Sale,Desktop,Australia,0,3,207
6/26/2023,633,361,10,Direct,Referral,Spring Promo,Mobile,USA,1,3,399
6/11/2023,634,209,1,Social,Social Media,,Mobile,UK,1,1,65
